x,y,z,label
-90,-228,37,repouso
-82,-235,34,repouso
-92,-233,36,repouso
-83,-236,38,repouso
-79,-236,35,repouso
-87,-232,39,repouso
-92,-229,40,repouso
-91,-233,35,repouso
-85,-234,31,repouso
-90,-234,32,repouso
-82,-232,28,repouso
-83,-233,29,repouso
-73,-236,28,repouso
-68,-230,25,repouso
-93,-253,27,repouso
-44,-230,21,repouso
-56,-249,14,repouso
-64,-251,17,repouso
-15,-244,6,repouso
-61,-257,10,repouso
-17,-247,4,repouso
-50,-259,8,repouso
-21,-239,3,repouso
-41,-250,6,repouso
-29,-250,10,repouso
-25,-247,2,repouso
-36,-244,0,repouso
-11,-252,3,repouso
-18,-250,-5,repouso
-3,-250,-15,repouso
2,-253,-11,repouso
10,-264,-13,repouso
16,-255,-19,repouso
35,-252,-26,repouso
23,-255,-33,repouso
29,-251,-25,repouso
57,-249,-33,repouso
50,-253,-36,repouso
63,-247,-32,repouso
56,-245,-37,repouso
60,-236,-53,repouso
65,-240,-28,repouso
76,-240,-23,repouso
94,-238,-36,repouso
91,-237,-36,repouso
98,-226,-29,repouso
99,-243,-26,repouso
107,-226,-24,repouso
107,-243,-41,repouso
72,-230,-34,repouso
74,-246,-40,repouso
97,-246,-37,repouso
137,-259,-32,repouso
67,-242,-40,repouso
85,-192,-27,repouso
108,-223,-23,repouso
64,-252,-58,repouso
81,-237,-50,repouso
71,-244,-49,repouso
42,-226,-67,repouso
72,-239,-75,repouso
73,-258,27,repouso
64,-232,-109,repouso
65,-234,-65,repouso
68,-237,-58,repouso
61,-252,-72,repouso
72,-227,-53,repouso
69,-241,-63,repouso
39,-244,-66,repouso
66,-236,-58,repouso
40,-246,-65,repouso
39,-238,-62,repouso
54,-244,-57,repouso
36,-240,-63,repouso
42,-240,-56,repouso
12,-249,-67,repouso
31,-242,-62,repouso
37,-239,-56,repouso
8,-247,-63,repouso
24,-243,-54,repouso
9,-242,-62,repouso
14,-245,-57,repouso
17,-247,-60,repouso
17,-241,-55,repouso
19,-248,-58,repouso
31,-245,-54,repouso
22,-248,-60,repouso
17,-244,-58,repouso
23,-241,-53,repouso
13,-249,-61,repouso
17,-246,-58,repouso
19,-249,-59,repouso
19,-244,-52,repouso
28,-252,-42,repouso
35,-250,-28,repouso
9,-246,-65,repouso
18,-242,-36,repouso
39,-251,-31,repouso
15,-254,-34,repouso
35,-244,-26,repouso
26,-255,-32,repouso
18,-251,-28,repouso
32,-251,-28,repouso
30,-249,-27,repouso
12,-254,-23,repouso
31,-251,-32,repouso
21,-257,-30,repouso
15,-252,-17,repouso
41,-248,-21,repouso
18,-260,-8,repouso
26,-249,-22,repouso
29,-247,-21,repouso
45,-252,1,repouso
39,-252,-15,repouso
40,-250,-20,repouso
44,-253,-2,repouso
29,-251,-12,repouso
43,-253,-4,repouso
32,-252,-7,repouso
41,-256,-5,repouso
35,-257,1,repouso
23,-256,-10,repouso
17,-260,0,repouso
17,-254,9,repouso
17,-249,1,repouso
1,-254,10,repouso
24,-258,20,repouso
-4,-253,19,repouso
5,-254,24,repouso
-28,-263,83,repouso
0,-257,27,repouso
19,-253,11,repouso
-48,-239,58,repouso
2,-240,60,repouso
4,-235,38,repouso
-10,-248,55,repouso
-3,-238,75,repouso
-2,-260,50,repouso
6,-247,58,repouso
4,-238,53,repouso
9,-245,36,repouso
41,-249,69,repouso
0,-253,30,repouso
31,-257,42,repouso
50,-254,30,repouso
31,-259,15,repouso
60,-244,-13,repouso
49,-259,52,repouso
48,-248,-20,repouso
56,-248,-17,repouso
53,-254,-22,repouso
58,-254,-6,repouso
55,-243,-24,repouso
57,-246,-46,repouso
55,-244,-37,repouso
64,-243,-36,repouso
63,-242,-43,repouso
16,-239,-63,repouso
80,-249,-64,repouso
78,-241,-40,repouso
38,-234,-84,repouso
73,-241,-61,repouso
65,-235,-65,repouso
63,-230,-72,repouso
68,-229,-69,repouso
76,-228,-70,repouso
74,-226,-76,repouso
80,-220,-81,repouso
83,-230,-78,repouso
91,-225,-75,repouso
93,-222,-87,repouso
88,-214,-82,repouso
103,-220,-66,repouso
98,-212,-86,repouso
100,-213,-90,repouso
108,-221,-82,repouso
115,-213,-89,repouso
115,-214,-79,repouso
107,-210,-84,repouso
121,-213,-78,repouso
120,-210,-82,repouso
115,-211,-83,repouso
115,-210,-78,repouso
109,-213,-81,repouso
120,-202,-79,repouso
101,-214,-77,repouso
115,-205,-85,repouso
106,-217,-81,repouso
114,-210,-85,repouso
106,-214,-83,repouso
108,-213,-83,repouso
108,-212,-86,repouso
106,-216,-80,repouso
102,-214,-85,repouso
90,-220,-83,repouso
104,-209,-79,repouso
98,-219,-83,repouso
84,-222,-78,repouso
102,-221,-84,repouso
91,-225,-81,repouso
88,-221,-80,repouso
92,-222,-81,repouso
94,-225,-79,repouso
86,-226,-77,repouso
88,-229,-80,repouso
78,-220,-75,repouso
80,-220,-81,repouso
88,-229,-79,repouso
86,-223,-71,repouso
79,-234,-78,repouso
70,-227,-80,repouso
73,-219,-84,repouso
85,-223,-79,repouso
79,-230,-72,repouso
80,-238,-70,repouso
66,-236,-80,repouso
66,-228,-71,repouso
65,-231,-64,repouso
58,-240,-69,repouso
51,-238,-74,repouso
63,-238,-61,repouso
46,-239,-65,repouso
61,-233,-68,repouso
39,-237,-72,repouso
54,-244,-58,repouso
47,-238,-66,repouso
43,-234,-66,repouso
37,-245,-62,repouso
42,-242,-59,repouso
34,-243,-70,repouso
43,-242,-61,repouso
42,-236,-61,repouso
34,-239,-64,repouso
27,-241,-67,repouso
40,-253,-60,repouso
36,-243,-59,repouso
22,-235,-61,repouso
48,-237,-51,repouso
31,-247,-64,repouso
23,-249,-63,repouso
32,-245,-59,repouso
22,-239,-61,repouso
37,-237,-59,repouso
25,-248,-63,repouso
5,-250,-64,repouso
33,-248,-55,repouso
24,-239,-61,repouso
-16,-232,-55,repouso
32,-246,-47,repouso
-7,-250,-65,repouso
-3,-247,-57,repouso
26,-247,-40,repouso
-3,-246,-58,repouso
3,-246,-52,repouso
-4,-249,-57,repouso
10,-254,-53,repouso
6,-277,-56,repouso
0,-248,-49,repouso
-7,-234,-58,repouso
-17,-256,-28,repouso
5,-252,-42,repouso
-14,-235,-14,repouso
-44,-232,-2,repouso
-12,-238,13,repouso
-49,-250,-2,repouso
-12,-243,9,repouso
-47,-246,-3,repouso
-38,-249,3,repouso
-23,-249,5,repouso
-49,-253,-2,repouso
-33,-250,-4,repouso
-41,-245,10,repouso
-43,-237,5,repouso
-59,-256,4,repouso
-18,-247,19,repouso
-54,-246,3,repouso
-64,-252,7,repouso
-47,-236,20,repouso
-77,-255,20,repouso
-59,-229,14,repouso
-55,-247,38,repouso
-82,-254,27,repouso
-30,-231,31,repouso
-67,-250,12,repouso
-55,-237,18,repouso
-64,-244,21,repouso
-55,-245,17,repouso
-46,-240,11,repouso
-53,-258,11,repouso
-45,-252,4,repouso
-59,-234,15,repouso
-52,-255,14,repouso
-48,-235,4,repouso
-62,-250,10,repouso
-41,-246,9,repouso
-56,-251,11,repouso
-58,-246,1,repouso
-50,-251,0,repouso
-52,-240,11,repouso
-46,-257,10,repouso
-55,-237,1,repouso
-56,-261,8,repouso
-63,-233,5,repouso
-37,-232,19,repouso
-64,-257,-5,repouso
-40,-233,8,repouso
-66,-251,-2,repouso
-44,-244,10,repouso
-63,-249,0,repouso
-51,-243,1,repouso
-67,-251,0,repouso
-53,-240,5,repouso
-55,-248,-2,repouso
-50,-247,-8,repouso
-59,-250,0,repouso
-62,-244,-10,repouso
-60,-248,2,repouso
-59,-247,1,repouso
-57,-244,3,repouso
-62,-246,-6,repouso
-49,-244,3,repouso
-75,-241,-6,repouso
-67,-235,-10,repouso
-87,-241,-3,repouso
-62,-248,-3,repouso
-74,-238,-1,repouso
-76,-230,4,repouso
-81,-243,4,repouso
-62,-241,13,repouso
-76,-248,10,repouso
-82,-239,14,repouso
-72,-233,15,repouso
-91,-233,6,repouso
-92,-220,28,repouso
-68,-240,28,repouso
-111,-234,21,repouso
-85,-237,37,repouso
-95,-235,53,repouso
-83,-221,17,repouso
-84,-234,50,repouso
-90,-232,30,repouso
-84,-237,53,repouso
-36,-229,55,repouso
-119,-243,59,repouso
-66,-229,53,repouso
-76,-235,58,repouso
-58,-244,66,repouso
-69,-244,57,repouso
-55,-232,64,repouso
-63,-241,70,repouso
-61,-232,59,repouso
-67,-237,65,repouso
-48,-235,76,repouso
-62,-237,63,repouso
-68,-230,65,repouso
-63,-234,67,repouso
-52,-239,70,repouso
-62,-229,62,repouso
-63,-237,61,repouso
-62,-233,64,repouso
-68,-238,61,repouso
-60,-237,63,repouso
-65,-235,60,repouso
-66,-239,57,repouso
-65,-237,59,repouso
-66,-236,56,repouso
-67,-235,54,repouso
-69,-237,55,repouso
-72,-236,46,repouso
-71,-235,50,repouso
-73,-235,48,repouso
-72,-236,49,repouso
-80,-233,45,repouso
-78,-237,45,repouso
-80,-235,43,repouso
-85,-233,41,repouso
-80,-233,42,repouso
-89,-233,40,repouso
-79,-234,30,repouso
-92,-230,36,repouso
-88,-234,35,repouso
-93,-231,36,repouso
-92,-230,40,repouso
-86,-236,37,repouso
-90,-231,40,repouso
-96,-231,39,repouso
-91,-229,38,repouso
-93,-230,43,repouso
-96,-230,38,repouso
-93,-231,40,repouso
-93,-229,39,repouso
-92,-232,40,repouso
-90,-230,41,repouso
-89,-229,41,repouso
-79,-246,48,repouso
-82,-225,46,repouso
-73,-241,42,repouso
-70,-235,40,repouso
-64,-237,45,repouso
-63,-243,40,repouso
-73,-236,43,repouso
-58,-248,43,repouso
-63,-241,39,repouso
-71,-236,32,repouso
-62,-244,38,repouso
-74,-240,37,repouso
-55,-246,34,repouso
-61,-242,36,repouso
-55,-247,31,repouso
-65,-243,37,repouso
-44,-247,24,repouso
-48,-247,28,repouso
-43,-248,15,repouso
-66,-244,33,repouso
-46,-247,17,repouso
-46,-248,21,repouso
-47,-245,19,repouso
-36,-250,11,repouso
-52,-246,17,repouso
-32,-250,4,repouso
-43,-247,14,repouso
-16,-247,-5,repouso
-47,-243,17,repouso
-22,-253,3,repouso
-38,-246,3,repouso
-34,-251,6,repouso
-21,-252,3,repouso
-8,-254,-8,repouso
-14,-252,2,repouso
-25,-254,-2,repouso
-10,-253,1,repouso
-4,-241,-2,repouso
-16,-251,-14,repouso
-2,-251,-29,repouso
-11,-258,4,repouso
-5,-251,-15,repouso
15,-243,-20,repouso
-4,-251,-21,repouso
5,-257,-28,repouso
-1,-254,-16,repouso
7,-253,-25,repouso
-1,-247,-42,repouso
1,-254,-42,repouso
-9,-252,-9,repouso
19,-249,-20,repouso
4,-253,-38,repouso
2,-248,-38,repouso
1,-251,-26,repouso
8,-249,-31,repouso
11,-254,-19,repouso
2,-251,-23,repouso
13,-247,-22,repouso
2,-251,-26,repouso
9,-251,-21,repouso
19,-255,-23,repouso
17,-251,-10,repouso
-4,-248,-25,repouso
-2,-249,-26,repouso
15,-250,-20,repouso
17,-253,-15,repouso
4,-250,-28,repouso
14,-252,-26,repouso
9,-253,-21,repouso
10,-253,-20,repouso
7,-254,-25,repouso
7,-250,-24,repouso
9,-252,-23,repouso
9,-252,-23,repouso
11,-251,-28,repouso
11,-253,-28,repouso
10,-252,-25,repouso
11,-251,-27,repouso
10,-252,-24,repouso
8,-249,-26,repouso
9,-249,-27,repouso
10,-253,-27,repouso
11,-251,-24,repouso
6,-248,-28,repouso
7,-251,-28,repouso
11,-253,-26,repouso
9,-253,-27,repouso
10,-252,-25,repouso
6,-251,-25,repouso
6,-251,-24,repouso
6,-251,-26,repouso
9,-252,-23,repouso
10,-249,-15,repouso
9,-254,-22,repouso
7,-250,-24,repouso
10,-252,-17,repouso
15,-252,-9,repouso
20,-260,-2,repouso
36,-253,25,repouso
5,-248,0,repouso
3,-244,-30,repouso
24,-253,24,repouso
37,-258,34,repouso
27,-250,14,repouso
5,-257,12,repouso
26,-248,21,repouso
32,-250,17,repouso
23,-250,32,repouso
9,-251,21,repouso
20,-250,23,repouso
30,-255,31,repouso
25,-255,22,repouso
23,-251,24,repouso
16,-247,21,repouso
24,-264,29,repouso
15,-250,19,repouso
25,-249,30,repouso
23,-252,25,repouso
8,-250,7,repouso
21,-252,18,repouso
25,-253,30,repouso
25,-254,19,repouso
16,-253,23,repouso
8,-254,4,repouso
26,-253,24,repouso
18,-253,14,repouso
15,-251,12,repouso
16,-252,11,repouso
15,-253,11,repouso
19,-252,10,repouso
16,-252,11,repouso
21,-253,11,repouso
19,-252,9,repouso
18,-251,9,repouso
21,-253,12,repouso
21,-252,9,repouso
20,-254,10,repouso
19,-254,13,repouso
18,-252,8,repouso
22,-253,13,repouso
20,-253,13,repouso
21,-255,12,repouso
18,-253,14,repouso
16,-253,10,repouso
15,-255,14,repouso
21,-254,12,repouso
21,-253,13,repouso
20,-253,14,repouso
14,-253,11,repouso
13,-251,11,repouso
17,-256,14,repouso
16,-253,12,repouso
17,-253,11,repouso
13,-252,8,repouso
13,-252,15,repouso
14,-253,12,repouso
17,-253,12,repouso
14,-252,10,repouso
18,-254,8,repouso
18,-254,11,repouso
15,-253,15,repouso
14,-252,14,repouso
16,-256,10,repouso
15,-254,11,repouso
18,-254,13,repouso
13,-254,12,repouso
10,-253,11,repouso
11,-254,9,repouso
12,-252,12,repouso
16,-254,9,repouso
15,-256,11,repouso
13,-252,7,repouso
11,-252,10,repouso
18,-253,6,repouso
14,-253,4,repouso
11,-253,3,repouso
8,-252,3,repouso
12,-254,3,repouso
8,-255,3,repouso
9,-253,-1,repouso
9,-252,2,repouso
12,-254,5,repouso
11,-254,2,repouso
7,-251,3,repouso
38,-257,-17,repouso
-14,-258,3,repouso
24,-240,4,repouso
9,-256,1,repouso
28,-251,0,repouso
18,-255,4,repouso
9,-246,-11,repouso
34,-249,4,repouso
30,-254,9,repouso
27,-246,-1,repouso
15,-251,1,repouso
29,-251,3,repouso
30,-253,-5,repouso
33,-253,-7,repouso
49,-251,8,repouso
35,-254,8,repouso
45,-247,-3,repouso
63,-251,21,repouso
52,-246,16,repouso
54,-250,-8,repouso
56,-244,16,repouso
37,-247,4,repouso
90,-250,17,repouso
58,-249,8,repouso
57,-247,10,repouso
61,-251,18,repouso
56,-247,14,repouso
54,-248,14,repouso
59,-250,18,repouso
46,-255,7,repouso
49,-251,13,repouso
51,-255,31,repouso
40,-253,-8,repouso
39,-238,-25,repouso
-19,-264,8,repouso
52,-252,-2,repouso
3,-251,-38,repouso
22,-252,-35,repouso
25,-254,-27,repouso
-15,-245,-55,repouso
-1,-252,-45,repouso
-1,-256,-42,repouso
2,-247,-63,repouso
-25,-245,-47,repouso
-25,-233,-41,repouso
-25,-251,-56,repouso
-25,-250,-66,repouso
-37,-229,-54,repouso
-42,-242,-57,repouso
-49,-232,-68,repouso
-48,-230,-60,repouso
-73,-232,-84,repouso
-39,-229,-45,repouso
-75,-232,-93,repouso
-87,-224,-88,repouso
-66,-223,-62,repouso
-96,-219,-77,repouso
-104,-216,-76,repouso
-76,-215,-62,repouso
-108,-214,-71,repouso
-127,-207,-70,repouso
-88,-199,-50,repouso
-203,-204,-115,repouso
-122,-209,-48,repouso
-116,-214,-76,repouso
-122,-204,-52,repouso
-137,-205,-59,repouso
-132,-203,-60,repouso
-122,-202,-57,repouso
-127,-199,-65,repouso
-132,-193,-80,repouso
-124,-196,-72,repouso
-130,-202,-82,repouso
-132,-192,-70,repouso
-138,-181,-78,repouso
-134,-186,-74,repouso
-116,-193,-79,repouso
-150,-189,-104,repouso
-152,-165,-94,repouso
-136,-187,-94,repouso
-153,-174,-108,repouso
-142,-176,-87,repouso
-152,-170,-96,repouso
-138,-180,-108,repouso
-131,-189,-99,repouso
-151,-164,-113,repouso
-151,-155,-111,repouso
-142,-178,-99,repouso
-171,-122,-108,repouso
-139,-189,-81,repouso
-143,-181,-108,repouso
-179,-136,-82,repouso
-173,-154,-100,repouso
-173,-130,-103,repouso
-164,-167,-82,repouso
-154,-169,-86,repouso
-159,-161,-97,repouso
-160,-153,-98,repouso
-154,-159,-112,repouso
-145,-166,-110,repouso
-149,-144,-116,repouso
-143,-158,-126,repouso
-135,-163,-122,repouso
-144,-143,-127,repouso
-138,-154,-130,repouso
-127,-191,-107,repouso
-148,-169,-127,repouso
-158,-157,-115,repouso
-161,-156,-113,repouso
-154,-163,-101,repouso
-128,-168,-115,repouso
-97,-195,-112,repouso
-123,-169,-106,repouso
-123,-178,-122,repouso
-91,-204,-108,repouso
-90,-213,-113,repouso
-110,-176,-127,repouso
-111,-202,-115,repouso
-75,-207,-111,repouso
-95,-208,-124,repouso
-55,-217,-89,repouso
-64,-189,-123,repouso
-44,-235,-89,repouso
-30,-213,-115,repouso
-28,-238,-100,repouso
-18,-242,-71,repouso
-4,-233,-85,repouso
1,-242,-62,repouso
1,-228,-53,repouso
-7,-239,-106,repouso
8,-250,-48,repouso
3,-249,-38,repouso
5,-251,-28,repouso
6,-254,-24,repouso
5,-250,-14,repouso
-2,-250,-12,repouso
-3,-254,-7,repouso
-1,-253,-6,repouso
-2,-253,0,repouso
-4,-252,2,repouso
-5,-251,3,repouso
-5,-252,0,repouso
-5,-251,4,repouso
-3,-252,4,repouso
-3,-252,5,repouso
0,-253,5,repouso
5,-253,10,repouso
7,-253,11,repouso
11,-254,19,repouso
16,-251,11,repouso
18,-252,18,repouso
24,-255,29,repouso
20,-250,28,repouso
19,-249,32,repouso
21,-252,37,repouso
22,-251,33,repouso
17,-251,43,repouso
17,-250,45,repouso
14,-250,42,repouso
25,-251,46,repouso
22,-250,46,repouso
19,-249,51,repouso
18,-249,51,repouso
14,-250,51,repouso
15,-249,50,repouso
18,-252,51,repouso
18,-248,51,repouso
16,-250,50,repouso
13,-250,54,repouso
11,-249,48,repouso
6,-248,58,repouso
12,-248,56,repouso
29,-249,57,repouso
19,-248,55,repouso
24,-248,49,repouso
10,-248,50,repouso
39,-248,41,repouso
19,-245,60,repouso
30,-246,60,repouso
27,-248,61,repouso
10,-244,80,repouso
26,-245,71,repouso
25,-249,59,repouso
21,-246,66,repouso
24,-246,69,repouso
16,-243,75,repouso
29,-245,74,repouso
29,-247,67,repouso
25,-249,66,repouso
25,-247,62,repouso
23,-246,68,repouso
23,-246,63,repouso
27,-245,63,repouso
30,-246,65,repouso
37,-250,61,repouso
37,-248,56,repouso
39,-248,52,repouso
40,-248,48,repouso
39,-248,55,repouso
39,-248,54,repouso
38,-247,54,repouso
39,-247,51,repouso
37,-246,47,repouso
44,-251,52,repouso
38,-248,52,repouso
40,-247,42,repouso
42,-248,44,repouso
43,-250,53,repouso
44,-250,46,repouso
38,-248,51,repouso
-24,-258,22,repouso
37,-245,60,repouso
38,-250,45,repouso
35,-249,47,repouso
32,-247,52,repouso
25,-244,48,repouso
38,-249,51,repouso
26,-247,62,repouso
33,-250,43,repouso
29,-249,49,repouso
33,-248,55,repouso
33,-247,49,repouso
37,-253,55,repouso
34,-247,51,repouso
35,-249,57,repouso
23,-247,54,repouso
24,-237,39,repouso
20,-261,55,repouso
18,-246,41,repouso
16,-239,51,repouso
33,-264,60,repouso
-7,-253,52,repouso
27,-247,46,repouso
34,-248,47,repouso
24,-248,51,repouso
17,-248,52,repouso
16,-252,46,repouso
13,-250,46,repouso
10,-245,42,repouso
15,-250,48,repouso
14,-252,46,repouso
14,-253,43,repouso
18,-249,45,repouso
7,-244,41,repouso
21,-257,47,repouso
15,-251,45,repouso
14,-245,43,repouso
15,-256,38,repouso
9,-251,35,repouso
25,-241,38,repouso
15,-249,32,repouso
10,-255,29,repouso
12,-251,34,repouso
13,-265,31,repouso
16,-260,25,repouso
16,-243,29,repouso
14,-248,22,repouso
13,-247,28,repouso
18,-264,33,repouso
14,-252,34,repouso
7,-256,17,repouso
8,-253,27,repouso
5,-251,20,repouso
5,-249,23,repouso
2,-253,18,repouso
5,-256,13,repouso
2,-252,17,repouso
0,-256,17,repouso
-6,-258,21,repouso
-15,-254,13,repouso
-19,-243,11,repouso
-25,-245,11,repouso
-24,-245,12,repouso
-24,-257,8,repouso
-25,-256,8,repouso
-23,-253,5,repouso
-28,-249,4,repouso
-28,-254,2,repouso
-39,-250,6,repouso
-37,-246,3,repouso
-38,-255,3,repouso
-35,-248,16,repouso
-33,-247,15,repouso
-33,-253,16,repouso
-29,-242,22,repouso
-31,-258,23,repouso
-19,-250,38,repouso
-19,-245,31,repouso
-24,-253,33,repouso
-14,-251,37,repouso
-16,-248,44,repouso
-6,-247,49,repouso
-11,-255,54,repouso
-13,-251,49,repouso
-9,-239,52,repouso
-9,-243,58,repouso
-10,-258,52,repouso
-4,-246,49,repouso
-4,-246,51,repouso
1,-260,43,repouso
-1,-248,44,repouso
0,-252,44,repouso
10,-247,46,repouso
2,-261,44,repouso
0,-242,42,repouso
4,-253,46,repouso
1,-256,40,repouso
7,-246,39,repouso
6,-255,41,repouso
8,-246,44,repouso
2,-249,44,repouso
1,-248,44,repouso
8,-245,46,repouso
8,-251,49,repouso
10,-256,54,repouso
12,-247,55,repouso
19,-250,62,repouso
7,-263,65,repouso
15,-233,69,repouso
17,-241,70,repouso
12,-242,71,repouso
16,-232,80,repouso
15,-252,71,repouso
21,-240,71,repouso
21,-245,81,repouso
21,-251,74,repouso
25,-248,80,repouso
12,-247,80,repouso
38,-252,98,repouso
39,-251,74,repouso
39,-222,92,repouso
56,-230,88,repouso
75,-236,88,repouso
86,-239,104,repouso
95,-199,109,repouso
116,-217,108,repouso
114,-203,100,repouso
128,-205,97,repouso
145,-188,96,repouso
152,-188,99,repouso
169,-179,96,repouso
173,-169,97,repouso
184,-167,94,repouso
182,-155,83,repouso
193,-146,88,repouso
193,-144,82,repouso
206,-149,87,repouso
208,-142,93,repouso
203,-129,86,repouso
209,-126,88,repouso
209,-128,85,repouso
210,-126,86,repouso
218,-135,88,repouso
218,-122,91,repouso
221,-125,85,repouso
221,-124,86,repouso
222,-120,89,repouso
222,-112,80,repouso
227,-108,80,repouso
227,-110,85,repouso
224,-103,80,repouso
232,-102,80,repouso
233,-99,75,repouso
239,-98,82,repouso
235,-97,77,repouso
233,-90,78,repouso
237,-86,79,repouso
236,-92,74,repouso
234,-86,77,repouso
236,-87,71,repouso
243,-95,76,repouso
238,-87,73,repouso
244,-91,72,repouso
243,-87,75,repouso
243,-83,78,repouso
237,-79,71,repouso
232,-81,72,repouso
244,-85,75,repouso
241,-83,70,repouso
243,-78,71,repouso
243,-82,72,repouso
239,-82,73,repouso
242,-77,70,repouso
243,-88,74,repouso
245,-80,71,repouso
241,-87,69,repouso
247,-85,70,repouso
250,-87,75,repouso
245,-84,71,repouso
241,-85,73,repouso
242,-81,68,repouso
244,-86,72,repouso
239,-78,66,repouso
243,-73,64,repouso
245,-81,65,repouso
246,-75,68,repouso
244,-77,64,repouso
249,-76,68,repouso
247,-77,62,repouso
249,-80,65,repouso
247,-71,63,repouso
247,-77,61,repouso
248,-79,56,repouso
246,-82,51,repouso
239,-77,53,repouso
249,-71,53,repouso
247,-74,53,repouso
256,-74,53,repouso
254,-71,52,repouso
250,-69,48,repouso
254,-71,51,repouso
254,-71,48,repouso
247,-64,47,repouso
253,-70,47,repouso
250,-64,52,repouso
250,-69,47,repouso
253,-67,51,repouso
253,-73,51,repouso
251,-72,42,repouso
251,-73,48,repouso
250,-75,47,repouso
250,-75,44,repouso
254,-70,43,repouso
250,-74,43,repouso
250,-72,43,repouso
253,-66,50,repouso
250,-66,46,repouso
252,-62,57,repouso
258,-76,49,repouso
242,-62,39,repouso
259,-76,35,repouso
255,-71,33,repouso
255,-59,35,repouso
254,-61,34,repouso
248,-66,32,repouso
258,-74,36,repouso
258,-68,34,repouso
259,-72,28,repouso
250,-69,26,repouso
250,-61,22,repouso
249,-57,19,repouso
268,-61,18,repouso
264,-68,9,repouso
262,-71,19,repouso
259,-69,7,repouso
248,-60,-7,repouso
248,-69,-27,repouso
247,-59,-55,repouso
273,-75,-95,repouso
241,-62,-71,repouso
228,-56,-105,repouso
238,-54,-88,repouso
227,-47,-115,repouso
237,-46,-94,repouso
234,-32,-133,repouso
223,-30,-122,repouso
214,-26,-129,repouso
201,-3,-131,repouso
178,2,-158,repouso
163,-8,-184,repouso
177,11,-165,repouso
175,22,-184,repouso
146,-1,-193,repouso
173,12,-198,repouso
146,25,-210,repouso
125,9,-209,repouso
108,37,-218,repouso
74,34,-204,repouso
103,24,-221,repouso
95,28,-208,repouso
77,38,-258,repouso
70,48,-226,repouso
60,31,-254,repouso
65,33,-227,repouso
68,25,-225,repouso
67,32,-214,repouso
80,43,-206,repouso
94,40,-228,repouso
86,25,-229,repouso
69,29,-174,repouso
66,20,-233,repouso
65,8,-238,repouso
50,22,-235,repouso
47,3,-242,repouso
23,34,-240,repouso
23,31,-245,repouso
36,22,-238,repouso
31,27,-232,repouso
24,37,-239,repouso
16,43,-230,repouso
35,32,-236,repouso
31,42,-237,repouso
35,35,-237,repouso
24,53,-245,repouso
31,35,-245,repouso
21,54,-240,repouso
17,66,-236,repouso
16,72,-230,repouso
16,79,-241,repouso
13,85,-217,repouso
12,101,-221,repouso
15,97,-227,repouso
12,110,-214,repouso
10,114,-208,repouso
11,126,-203,repouso
11,131,-208,repouso
16,126,-200,repouso
13,142,-213,repouso
19,145,-212,repouso
13,168,-200,repouso
13,158,-190,repouso
12,185,-168,repouso
14,185,-147,repouso
26,198,-136,repouso
25,209,-125,repouso
43,214,-120,repouso
33,242,-92,repouso
37,239,-103,repouso
43,238,-95,repouso
27,244,-80,repouso
40,239,-71,repouso
32,250,-55,repouso
38,250,-47,repouso
47,254,-40,repouso
36,248,-26,repouso
51,263,-25,repouso
47,257,-16,repouso
41,260,-6,repouso
47,257,-5,repouso
47,260,2,repouso
48,254,0,repouso
54,269,1,repouso
37,258,11,repouso
29,256,24,repouso
24,259,26,repouso
36,262,34,repouso
40,260,31,repouso
43,259,30,repouso
45,257,33,repouso
47,269,39,repouso
45,258,43,repouso
46,255,48,repouso
34,259,54,repouso
37,253,55,repouso
31,259,65,repouso
22,254,67,repouso
24,249,66,repouso
17,255,70,repouso
16,255,68,repouso
6,250,75,repouso
2,252,73,repouso
1,256,79,repouso
-3,253,84,repouso
-7,254,87,repouso
-5,251,89,repouso
-9,245,96,repouso
-7,249,99,repouso
1,248,102,repouso
5,245,97,repouso
-1,248,103,repouso
3,249,91,repouso
11,250,91,repouso
20,245,89,repouso
24,247,88,repouso
24,251,95,repouso
30,247,91,repouso
29,249,92,repouso
34,245,96,repouso
37,249,90,repouso
46,251,89,repouso
49,258,80,repouso
49,254,87,repouso
35,253,76,repouso
42,249,85,repouso
50,250,78,repouso
54,253,74,repouso
54,257,71,repouso
45,251,65,repouso
41,249,65,repouso
33,253,62,repouso
37,257,62,repouso
29,249,66,repouso
38,250,64,repouso
37,255,69,repouso
49,244,82,repouso
47,254,78,repouso
61,244,72,repouso
56,251,73,repouso
68,243,99,repouso
55,246,76,repouso
35,261,48,repouso
59,242,86,repouso
66,248,82,repouso
60,251,81,repouso
72,245,64,repouso
73,244,65,repouso
86,246,61,repouso
88,239,60,repouso
102,235,46,repouso
127,239,40,repouso
129,225,26,repouso
149,226,9,repouso
146,226,1,repouso
158,231,1,repouso
161,213,-3,repouso
157,212,-8,repouso
165,205,-15,repouso
165,200,-19,repouso
173,190,-23,repouso
183,189,-33,repouso
178,177,-46,repouso
194,176,-48,repouso
197,165,-65,repouso
199,158,-72,repouso
204,150,-78,repouso
196,142,-86,repouso
195,134,-89,repouso
209,132,-103,repouso
210,123,-106,repouso
210,112,-110,repouso
205,108,-116,repouso
207,99,-116,repouso
206,86,-122,repouso
207,86,-132,repouso
208,78,-129,repouso
204,68,-128,repouso
214,72,-137,repouso
209,65,-133,repouso
206,64,-143,repouso
206,56,-137,repouso
